90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
90.00000250447816,0.0,0.0
